Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep) 
 08/11  06:40:00,17.0,77.0,52.5,6.666666666666665 
 08/11  06:45:00,17.0,77.0,55.75,10.0 
 08/11  06:50:00,17.0,77.0,59.0,13.33333333333333 
 08/11  06:55:00,17.0,77.0,62.25,16.666666666666666 
 08/11  07:00:00,17.0,77.0,65.5,20.0 
 08/11  07:05:00,17.0,77.0,68.75,23.333333333333337 
 08/11  07:10:00,17.0,77.0,72.0,26.66666666666667 
 08/11  07:15:00,17.0,77.0,75.25,30.0 
 08/11  07:20:00,17.0,77.0,78.50000000000002,33.333333333333339 
 08/11  07:25:00,17.0,77.0,81.74999999999999,36.666666666666667 
 08/11  07:30:00,17.0,77.0,85.0,40.0 
 08/11  07:35:00,17.0,77.0,90.91666666666666,54.25000000000001 
 08/11  07:40:00,17.0,77.0,96.83333333333334,68.5 
 08/11  07:45:00,17.0,77.0,102.75,82.75 
 08/11  07:50:00,17.0,77.0,108.66666666666666,96.99999999999999 
 08/11  07:55:00,17.0,77.0,114.58333333333334,111.25 
 08/11  08:00:00,17.0,77.0,120.5,125.5 
 08/11  08:05:00,17.0,77.0,126.41666666666666,139.75 
 08/11  08:10:00,17.0,77.0,132.33333333333335,154.00000000000004 
 08/11  08:15:00,17.0,77.0,138.25,168.25 
 08/11  08:20:00,17.0,77.0,144.16666666666667,182.5 
 08/11  08:25:00,17.0,77.0,150.08333333333335,196.75 
 08/11  08:30:00,17.0,77.0,156.0,211.0 
 08/11  08:35:00,17.0,77.0,153.75,225.16666666666669 
 08/11  08:40:00,17.0,77.0,151.5,239.33333333333332 
 08/11  08:45:00,17.0,77.0,149.25,253.5 
 08/11  08:50:00,17.0,77.0,147.0,267.66666666666665 
 08/11  08:55:00,17.0,77.0,144.75,281.83333333333339 
 08/11  09:00:00,17.0,77.0,142.5,296.0 
 08/11  09:05:00,17.066666666666668,76.75,140.25,310.16666666666665 
 08/11  09:10:00,17.133333333333334,76.5,138.0,324.33333333333339 
 08/11  09:15:00,17.2,76.25,135.75,338.5 
 08/11  09:20:00,17.266666666666667,76.0,133.5,352.66666666666665 
 08/11  09:25:00,17.333333333333333,75.75,131.25,366.83333333333339 
 08/11  09:30:00,17.4,75.5,129.0,381.0 
 08/11  09:35:00,17.46666666666667,75.25,132.41666666666669,395.75 
 08/11  09:40:00,17.533333333333336,75.0,135.83333333333332,410.5 
 08/11  09:45:00,17.6,74.75,139.25,425.25 
 08/11  09:50:00,17.666666666666669,74.5,142.66666666666669,440.0 
 08/11  09:55:00,17.733333333333336,74.25,146.08333333333332,454.75 
 08/11  10:00:00,17.8,74.0,149.5,469.5 
 08/11  10:05:00,17.933333333333335,73.58333333333333,152.91666666666667,484.25 
 08/11  10:10:00,18.066666666666668,73.16666666666667,156.33333333333335,499.0 
 08/11  10:15:00,18.200000000000004,72.75,159.75,513.75 
 08/11  10:20:00,18.333333333333337,72.33333333333334,163.16666666666669,528.5 
 08/11  10:25:00,18.46666666666667,71.91666666666666,166.58333333333332,543.25 
 08/11  10:30:00,18.6,71.5,170.0,558.0 
 08/11  10:35:00,18.733333333333336,71.08333333333333,165.58333333333332,569.9166666666667 
 08/11  10:40:00,18.866666666666668,70.66666666666667,161.16666666666669,581.8333333333333 
 08/11  10:45:00,19.0,70.25,156.75,593.75 
 08/11  10:50:00,19.133333333333334,69.83333333333333,152.33333333333335,605.6666666666667 
 08/11  10:55:00,19.266666666666667,69.41666666666667,147.91666666666667,617.5833333333333 
 08/11  11:00:00,19.4,69.0,143.5,629.5 
 08/11  11:05:00,19.591666666666666,68.16666666666667,139.08333333333332,641.4166666666666 
 08/11  11:10:00,19.783333333333336,67.33333333333333,134.66666666666669,653.3333333333334 
 08/11  11:15:00,19.974999999999999,66.5,130.25,665.25 
 08/11  11:20:00,20.166666666666666,65.66666666666667,125.83333333333333,677.1666666666667 
 08/11  11:25:00,20.35833333333333,64.83333333333333,121.41666666666667,689.0833333333333 
 08/11  11:30:00,20.549999999999998,64.0,117.0,701.0 
 08/11  11:35:00,20.741666666666668,63.16666666666667,117.75,709.5833333333333 
 08/11  11:40:00,20.93333333333333,62.33333333333333,118.5,718.1666666666667 
 08/11  11:45:00,21.125,61.5,119.25,726.75 
 08/11  11:50:00,21.316666666666664,60.66666666666667,120.0,735.3333333333333 
 08/11  11:55:00,21.508333333333334,59.83333333333333,120.75,743.9166666666666 
 08/11  12:00:00,21.7,59.0,121.5,752.5 
 08/11  12:05:00,21.891666666666667,58.49999999999999,122.25,761.0833333333334 
 08/11  12:10:00,22.083333333333333,58.0,123.0,769.6666666666667 
 08/11  12:15:00,22.275,57.5,123.75,778.25 
 08/11  12:20:00,22.46666666666667,57.0,124.5,786.8333333333333 
 08/11  12:25:00,22.65833333333333,56.5,125.25,795.4166666666667 
 08/11  12:30:00,22.85,56.0,126.0,804.0 
 08/11  12:35:00,23.041666666666666,55.5,128.08333333333335,808.5 
 08/11  12:40:00,23.233333333333336,55.0,130.16666666666667,813.0 
 08/11  12:45:00,23.425,54.5,132.25,817.5 
 08/11  12:50:00,23.616666666666668,54.0,134.33333333333335,822.0 
 08/11  12:55:00,23.808333333333335,53.5,136.41666666666667,826.5 
 08/11  13:00:00,24.0,53.0,138.5,831.0 
 08/11  13:05:00,24.191666666666668,52.49999999999999,140.58333333333335,835.5 
 08/11  13:10:00,24.383333333333334,52.00000000000001,142.66666666666667,840.0 
 08/11  13:15:00,24.575,51.5,144.75,844.5 
 08/11  13:20:00,24.766666666666667,51.0,146.83333333333335,849.0 
 08/11  13:25:00,24.958333333333333,50.5,148.91666666666667,853.5 
 08/11  13:30:00,25.15,50.0,151.0,858.0 
 08/11  13:35:00,25.34166666666667,49.5,151.41666666666667,858.4166666666667 
 08/11  13:40:00,25.53333333333333,49.0,151.83333333333335,858.8333333333333 
 08/11  13:45:00,25.725,48.5,152.25,859.25 
 08/11  13:50:00,25.916666666666669,48.0,152.66666666666667,859.6666666666667 
 08/11  13:55:00,26.108333333333336,47.5,153.08333333333335,860.0833333333334 
 08/11  14:00:00,26.3,47.0,153.5,860.5 
 08/11  14:05:00,26.425,46.666666666666667,153.91666666666667,860.9166666666666 
 08/11  14:10:00,26.55,46.333333333333339,154.33333333333335,861.3333333333333 
 08/11  14:15:00,26.675,46.0,154.75,861.75 
 08/11  14:20:00,26.8,45.66666666666667,155.16666666666667,862.1666666666667 
 08/11  14:25:00,26.924999999999998,45.33333333333333,155.58333333333335,862.5833333333333 
 08/11  14:30:00,27.05,45.0,156.0,863.0 
 08/11  14:35:00,27.175,44.66666666666667,155.5,858.6666666666666 
 08/11  14:40:00,27.299999999999998,44.33333333333333,155.0,854.3333333333334 
 08/11  14:45:00,27.425,44.0,154.5,850.0 
 08/11  14:50:00,27.55,43.666666666666667,154.0,845.6666666666666 
 08/11  14:55:00,27.675,43.333333333333339,153.5,841.3333333333333 
 08/11  15:00:00,27.8,43.0,153.0,837.0 
 08/11  15:05:00,27.908333333333336,42.75,152.5,832.6666666666667 
 08/11  15:10:00,28.016666666666667,42.5,152.0,828.3333333333334 
 08/11  15:15:00,28.125,42.25,151.5,824.0 
 08/11  15:20:00,28.233333333333336,42.0,151.0,819.6666666666667 
 08/11  15:25:00,28.34166666666667,41.75,150.5,815.3333333333334 
 08/11  15:30:00,28.450000000000004,41.5,150.0,811.0 
 08/11  15:35:00,28.558333333333335,41.25,148.66666666666669,801.8333333333334 
 08/11  15:40:00,28.666666666666666,41.0,147.33333333333332,792.6666666666667 
 08/11  15:45:00,28.775000000000003,40.75,146.0,783.5 
 08/11  15:50:00,28.883333333333338,40.5,144.66666666666669,774.3333333333334 
 08/11  15:55:00,28.991666666666668,40.25,143.33333333333332,765.1666666666667 
 08/11  16:00:00,29.1,40.0,142.0,756.0 
 08/11  16:05:00,29.25,39.666666666666667,140.66666666666667,746.8333333333333 
 08/11  16:10:00,29.400000000000003,39.333333333333339,139.33333333333332,737.6666666666666 
 08/11  16:15:00,29.550000000000006,39.0,138.0,728.5 
 08/11  16:20:00,29.700000000000004,38.66666666666667,136.66666666666667,719.3333333333334 
 08/11  16:25:00,29.849999999999999,38.33333333333333,135.33333333333335,710.1666666666666 
 08/11  16:30:00,30.0,38.0,134.0,701.0 
 08/11  16:35:00,30.15,37.666666666666667,131.75,688.5 
 08/11  16:40:00,30.299999999999998,37.333333333333339,129.5,676.0 
 08/11  16:45:00,30.449999999999997,37.0,127.25,663.5 
 08/11  16:50:00,30.599999999999999,36.666666666666667,125.0,651.0 
 08/11  16:55:00,30.75,36.333333333333339,122.75,638.5 
 08/11  17:00:00,30.9,36.0,120.5,626.0 
 08/11  17:05:00,30.991666666666668,35.833333333333339,118.25,613.5 
 08/11  17:10:00,31.083333333333333,35.666666666666667,116.0,601.0 
 08/11  17:15:00,31.174999999999998,35.5,113.75,588.5 
 08/11  17:20:00,31.266666666666667,35.333333333333339,111.5,576.0 
 08/11  17:25:00,31.358333333333336,35.166666666666667,109.25,563.5 
 08/11  17:30:00,31.45,35.0,107.0,551.0 
 08/11  17:35:00,31.541666666666666,34.833333333333339,103.25,536.0833333333334 
 08/11  17:40:00,31.633333333333334,34.666666666666667,99.5,521.1666666666666 
 08/11  17:45:00,31.725,34.5,95.75,506.25 
 08/11  17:50:00,31.816666666666668,34.333333333333339,92.0,491.33333333333339 
 08/11  17:55:00,31.90833333333333,34.166666666666667,88.25,476.4166666666667 
 08/11  18:00:00,32.0,34.0,84.5,461.5 
 08/11  18:05:00,31.95,34.08333333333333,80.75,446.5833333333333 
 08/11  18:10:00,31.9,34.16666666666667,77.0,431.66666666666665 
 08/11  18:15:00,31.85,34.25,73.25,416.75 
 08/11  18:20:00,31.8,34.333333333333339,69.5,401.8333333333333 
 08/11  18:25:00,31.75,34.416666666666667,65.75,386.9166666666667 
 08/11  18:30:00,31.7,34.5,62.0,372.0 
 08/11  18:35:00,31.65,34.583333333333339,56.83333333333333,356.5 
 08/11  18:40:00,31.599999999999999,34.666666666666667,51.66666666666667,341.0 
 08/11  18:45:00,31.549999999999998,34.75,46.5,325.5 
 08/11  18:50:00,31.5,34.833333333333339,41.333333333333339,310.0 
 08/11  18:55:00,31.45,34.916666666666667,36.16666666666667,294.5 
 08/11  19:00:00,31.4,35.0,31.0,279.0 
 08/11  19:05:00,31.266666666666667,35.24999999999999,0.0,0.0 
 08/11  19:10:00,31.133333333333334,35.5,0.0,0.0 
 08/11  19:15:00,30.999999999999998,35.75,0.0,0.0 
 08/11  19:20:00,30.866666666666668,36.0,0.0,0.0 
 08/11  19:25:00,30.73333333333333,36.25,0.0,0.0 
 08/11  19:30:00,30.6,36.5,0.0,0.0 
 08/11  19:35:00,30.46666666666667,36.75,0.0,0.0 
 08/11  19:40:00,30.333333333333337,37.0,0.0,0.0 
 08/11  19:45:00,30.200000000000004,37.25,0.0,0.0 
 08/11  19:50:00,30.066666666666668,37.5,0.0,0.0 
 08/11  19:55:00,29.933333333333335,37.75,0.0,0.0 
 08/11  20:00:00,29.8,38.0,0.0,0.0 
 08/11  20:05:00,29.6,38.416666666666667,0.0,0.0 
 08/11  20:10:00,29.400000000000003,38.833333333333339,0.0,0.0 
 08/11  20:15:00,29.200000000000004,39.25,0.0,0.0 
 08/11  20:20:00,29.000000000000005,39.66666666666667,0.0,0.0 
 08/11  20:25:00,28.799999999999998,40.08333333333333,0.0,0.0 
 08/11  20:30:00,28.6,40.5,0.0,0.0 
 08/11  20:35:00,28.4,40.91666666666667,0.0,0.0 
 08/11  20:40:00,28.200000000000004,41.33333333333333,0.0,0.0 
 08/11  20:45:00,27.999999999999998,41.75,0.0,0.0 
 08/11  20:50:00,27.799999999999998,42.16666666666667,0.0,0.0 
 08/11  20:55:00,27.599999999999999,42.58333333333333,0.0,0.0 
 08/11  21:00:00,27.4,43.0,0.0,0.0 
 08/11  21:05:00,27.15833333333333,43.5,0.0,0.0 
 08/11  21:10:00,26.916666666666666,44.0,0.0,0.0 
 08/11  21:15:00,26.674999999999998,44.5,0.0,0.0 
 08/11  21:20:00,26.433333333333338,45.0,0.0,0.0 
 08/11  21:25:00,26.191666666666664,45.5,0.0,0.0 
 08/11  21:30:00,25.95,46.0,0.0,0.0 
 08/11  21:35:00,25.708333333333333,46.5,0.0,0.0 
 08/11  21:40:00,25.46666666666667,47.0,0.0,0.0 
 08/11  21:45:00,25.225,47.5,0.0,0.0 
 08/11  21:50:00,24.983333333333336,48.0,0.0,0.0 
 08/11  21:55:00,24.741666666666668,48.5,0.0,0.0 
 08/11  22:00:00,24.5,49.0,0.0,0.0 
 08/11  22:05:00,24.28333333333333,49.666666666666667,0.0,0.0 
 08/11  22:10:00,24.066666666666668,50.333333333333339,0.0,0.0 
 08/11  22:15:00,23.85,51.0,0.0,0.0 
 08/11  22:20:00,23.633333333333334,51.66666666666667,0.0,0.0 
 08/11  22:25:00,23.416666666666666,52.33333333333333,0.0,0.0 
 08/11  22:30:00,23.2,53.0,0.0,0.0 
 08/11  22:35:00,22.983333333333336,53.666666666666667,0.0,0.0 
 08/11  22:40:00,22.766666666666667,54.333333333333339,0.0,0.0 
 08/11  22:45:00,22.549999999999998,55.0,0.0,0.0 
 08/11  22:50:00,22.333333333333333,55.666666666666667,0.0,0.0 
 08/11  22:55:00,22.116666666666668,56.333333333333339,0.0,0.0 
 08/11  23:00:00,21.9,57.0,0.0,0.0 
 08/11  23:05:00,21.775,57.5,0.0,0.0 
 08/11  23:10:00,21.65,58.0,0.0,0.0 
 08/11  23:15:00,21.525,58.5,0.0,0.0 
 08/11  23:20:00,21.4,59.00000000000001,0.0,0.0 
 08/11  23:25:00,21.275,59.49999999999999,0.0,0.0 
 08/11  23:30:00,21.15,60.0,0.0,0.0 
 08/11  23:35:00,21.025,60.5,0.0,0.0 
 08/11  23:40:00,20.9,61.0,0.0,0.0 
 08/11  23:45:00,20.775,61.5,0.0,0.0 
 08/11  23:50:00,20.65,62.0,0.0,0.0 
 08/11  23:55:00,20.525,62.5,0.0,0.0 
 08/11  24:00:00,20.4,63.0,0.0,0.0 
 08/12  00:05:00,20.28333333333333,63.416666666666667,0.0,0.0 
 08/12  00:10:00,20.166666666666669,63.83333333333333,0.0,0.0 
 08/12  00:15:00,20.049999999999998,64.25,0.0,0.0 
 08/12  00:20:00,19.933333333333335,64.66666666666667,0.0,0.0 
 08/12  00:25:00,19.816666666666664,65.08333333333333,0.0,0.0 
 08/12  00:30:00,19.7,65.5,0.0,0.0 
 08/12  00:35:00,19.583333333333333,65.91666666666667,0.0,0.0 
 08/12  00:40:00,19.46666666666667,66.33333333333333,0.0,0.0 
 08/12  00:45:00,19.35,66.75,0.0,0.0 
 08/12  00:50:00,19.233333333333336,67.16666666666667,0.0,0.0 
 08/12  00:55:00,19.116666666666665,67.58333333333333,0.0,0.0 
 08/12  01:00:00,19.0,68.0,0.0,0.0 
 08/12  01:05:00,18.941666666666664,68.25,0.0,0.0 
 08/12  01:10:00,18.883333333333334,68.5,0.0,0.0 
 08/12  01:15:00,18.825,68.75,0.0,0.0 
 08/12  01:20:00,18.766666666666667,69.0,0.0,0.0 
 08/12  01:25:00,18.708333333333333,69.25,0.0,0.0 
 08/12  01:30:00,18.65,69.5,0.0,0.0 
 08/12  01:35:00,18.59166666666667,69.75,0.0,0.0 
 08/12  01:40:00,18.53333333333333,70.0,0.0,0.0 
 08/12  01:45:00,18.475,70.25,0.0,0.0 
 08/12  01:50:00,18.416666666666669,70.5,0.0,0.0 
 08/12  01:55:00,18.358333333333336,70.75,0.0,0.0 
 08/12  02:00:00,18.3,71.0,0.0,0.0 
 08/12  02:05:00,18.241666666666668,71.25,0.0,0.0 
 08/12  02:10:00,18.183333333333338,71.5,0.0,0.0 
 08/12  02:15:00,18.125,71.75,0.0,0.0 
 08/12  02:20:00,18.06666666666667,72.0,0.0,0.0 
 08/12  02:25:00,18.008333333333334,72.25,0.0,0.0 
 08/12  02:30:00,17.950000000000004,72.5,0.0,0.0 
 08/12  02:35:00,17.891666666666667,72.75,0.0,0.0 
 08/12  02:40:00,17.833333333333337,73.0,0.0,0.0 
 08/12  02:45:00,17.775000000000003,73.25,0.0,0.0 
 08/12  02:50:00,17.71666666666667,73.5,0.0,0.0 
 08/12  02:55:00,17.658333333333336,73.75,0.0,0.0 
 08/12  03:00:00,17.6,74.0,0.0,0.0 
 08/12  03:05:00,17.53333333333333,74.33333333333333,0.0,0.0 
 08/12  03:10:00,17.46666666666667,74.66666666666667,0.0,0.0 
 08/12  03:15:00,17.400000000000003,75.0,0.0,0.0 
 08/12  03:20:00,17.333333333333337,75.33333333333334,0.0,0.0 
 08/12  03:25:00,17.266666666666667,75.66666666666666,0.0,0.0 
 08/12  03:30:00,17.200000000000004,76.0,0.0,0.0 
 08/12  03:35:00,17.133333333333334,76.33333333333333,0.0,0.0 
 08/12  03:40:00,17.066666666666668,76.66666666666667,0.0,0.0 
 08/12  03:45:00,17.0,77.0,0.0,0.0 
 08/12  03:50:00,16.933333333333335,77.33333333333333,0.0,0.0 
 08/12  03:55:00,16.866666666666668,77.66666666666667,0.0,0.0 
 08/12  04:00:00,16.8,78.0,0.0,0.0 
 08/12  04:05:00,16.733333333333336,78.33333333333333,0.0,0.0 
 08/12  04:10:00,16.666666666666669,78.66666666666667,0.0,0.0 
 08/12  04:15:00,16.6,79.0,0.0,0.0 
 08/12  04:20:00,16.533333333333336,79.33333333333334,0.0,0.0 
 08/12  04:25:00,16.466666666666666,79.66666666666666,0.0,0.0 
 08/12  04:30:00,16.4,80.0,0.0,0.0 
 08/12  04:35:00,16.333333333333337,80.33333333333334,0.0,0.0 
 08/12  04:40:00,16.266666666666667,80.66666666666667,0.0,0.0 
 08/12  04:45:00,16.2,81.0,0.0,0.0 
 08/12  04:50:00,16.133333333333334,81.33333333333334,0.0,0.0 
 08/12  04:55:00,16.066666666666668,81.66666666666666,0.0,0.0 
 08/12  05:00:00,16.0,82.0,0.0,0.0 
 08/12  05:05:00,16.0,81.99999999999999,0.0,0.0 
 08/12  05:10:00,16.0,82.00000000000002,0.0,0.0 
 08/12  05:15:00,16.0,82.0,0.0,0.0 
 08/12  05:20:00,16.0,82.0,0.0,0.0 
 08/12  05:25:00,16.0,82.0,3.6666666666666667,0.0 
 08/12  05:30:00,16.0,82.0,4.0,0.0 
 08/12  05:35:00,16.0,82.0,7.916666666666668,0.0 
 08/12  05:40:00,16.0,82.0,11.833333333333333,0.0 
 08/12  05:45:00,16.0,82.0,15.75,0.0 
 08/12  05:50:00,16.0,82.0,19.666666666666666,0.0 
 08/12  05:55:00,16.0,82.0,23.58333333333333,0.0 
 08/12  06:00:00,16.0,82.0,27.5,0.0 
 08/12  06:05:00,15.95,82.24999999999999,31.41666666666667,0.0 
 08/12  06:10:00,15.9,82.50000000000002,35.33333333333334,0.0 
 08/12  06:15:00,15.85,82.75,39.25,0.0 
 08/12  06:20:00,15.8,83.0,43.166666666666667,0.0 
 08/12  06:25:00,15.75,83.25,47.083333333333339,0.0 
 08/12  06:30:00,15.7,83.5,51.0,0.0 
 08/12  06:35:00,15.65,83.75,55.25,1.8333333333333342 
 08/12  06:40:00,15.6,84.0,59.5,3.666666666666666 
 08/12  06:45:00,15.55,84.25,63.75,5.5 
 08/12  06:50:00,15.5,84.5,68.0,7.333333333333332 
 08/12  06:55:00,15.450000000000001,84.75,72.25,9.166666666666666 
 08/12  07:00:00,15.4,85.0,76.5,11.0 
 08/12  07:05:00,15.358333333333335,85.24999999999999,80.75,12.833333333333334 
 08/12  07:10:00,15.316666666666667,85.50000000000002,85.00000000000002,14.666666666666668 
 08/12  07:15:00,15.275,85.75,89.25,16.5 
 08/12  07:20:00,15.233333333333335,86.0,93.5,18.333333333333337 
 08/12  07:25:00,15.191666666666667,86.25,97.75,20.166666666666666 
 08/12  07:30:00,15.15,86.5,102.0,22.0 
 08/12  07:35:00,15.108333333333335,86.75,105.16666666666667,37.41666666666667 
 08/12  07:40:00,15.066666666666667,87.0,108.33333333333333,52.83333333333333 
 08/12  07:45:00,15.025,87.25,111.5,68.25 
 08/12  07:50:00,14.983333333333335,87.5,114.66666666666667,83.66666666666666 
 08/12  07:55:00,14.941666666666667,87.75,117.83333333333334,99.08333333333332 
 08/12  08:00:00,14.9,88.0,121.0,114.5 
 08/12  08:05:00,14.85,88.33333333333333,124.16666666666666,129.91666666666669 
 08/12  08:10:00,14.8,88.66666666666667,127.33333333333334,145.33333333333338 
 08/12  08:15:00,14.75,89.0,130.5,160.75 
 08/12  08:20:00,14.700000000000003,89.33333333333334,133.66666666666667,176.16666666666667 
 08/12  08:25:00,14.65,89.66666666666666,136.83333333333332,191.58333333333335 
 08/12  08:30:00,14.600000000000002,90.0,140.0,207.0 
 08/12  08:35:00,14.55,90.33333333333334,141.58333333333332,222.16666666666669 
 08/12  08:40:00,14.5,90.66666666666666,143.16666666666667,237.33333333333332 
 08/12  08:45:00,14.450000000000001,91.0,144.75,252.5 
 08/12  08:50:00,14.4,91.33333333333334,146.33333333333332,267.66666666666665 
 08/12  08:55:00,14.350000000000002,91.66666666666667,147.91666666666669,282.8333333333333 
 08/12  09:00:00,14.3,92.0,149.5,298.0 
 08/12  09:05:00,14.441666666666669,91.16666666666666,151.08333333333332,313.1666666666667 
 08/12  09:10:00,14.583333333333334,90.33333333333334,152.66666666666669,328.33333333333339 
 08/12  09:15:00,14.725000000000002,89.5,154.25,343.5 
 08/12  09:20:00,14.866666666666668,88.66666666666667,155.83333333333332,358.6666666666667 
 08/12  09:25:00,15.008333333333333,87.83333333333333,157.41666666666669,373.8333333333333 
 08/12  09:30:00,15.15,87.0,159.0,389.0 
 08/12  09:35:00,15.291666666666668,86.16666666666666,157.5,403.4166666666667 
 08/12  09:40:00,15.433333333333334,85.33333333333334,156.0,417.8333333333333 
 08/12  09:45:00,15.575,84.5,154.5,432.25 
 08/12  09:50:00,15.716666666666667,83.66666666666667,153.0,446.66666666666665 
 08/12  09:55:00,15.858333333333335,82.83333333333333,151.5,461.08333333333339 
 08/12  10:00:00,16.0,82.0,150.0,475.5 
 08/12  10:05:00,16.166666666666666,81.16666666666666,148.5,489.9166666666667 
 08/12  10:10:00,16.333333333333337,80.33333333333334,147.0,504.3333333333333 
 08/12  10:15:00,16.5,79.5,145.5,518.75 
 08/12  10:20:00,16.666666666666669,78.66666666666667,144.0,533.1666666666667 
 08/12  10:25:00,16.833333333333333,77.83333333333333,142.5,547.5833333333333 
 08/12  10:30:00,17.0,77.0,141.0,562.0 
 08/12  10:35:00,17.166666666666666,76.16666666666666,140.75,574.3333333333334 
 08/12  10:40:00,17.333333333333337,75.33333333333334,140.5,586.6666666666666 
 08/12  10:45:00,17.5,74.5,140.25,599.0 
 08/12  10:50:00,17.666666666666666,73.66666666666666,140.0,611.3333333333333 
 08/12  10:55:00,17.833333333333337,72.83333333333334,139.75,623.6666666666667 
 08/12  11:00:00,18.0,72.0,139.5,636.0 
 08/12  11:05:00,18.225,71.41666666666667,139.25,648.3333333333334 
 08/12  11:10:00,18.45,70.83333333333333,139.0,660.6666666666666 
 08/12  11:15:00,18.675,70.25,138.75,673.0 
 08/12  11:20:00,18.900000000000003,69.66666666666667,138.5,685.3333333333334 
 08/12  11:25:00,19.125,69.08333333333333,138.25,697.6666666666666 
 08/12  11:30:00,19.35,68.5,138.0,710.0 
 08/12  11:35:00,19.575,67.91666666666667,138.75,718.6666666666666 
 08/12  11:40:00,19.8,67.33333333333333,139.5,727.3333333333334 
 08/12  11:45:00,20.025,66.75,140.25,736.0 
 08/12  11:50:00,20.25,66.16666666666667,141.0,744.6666666666666 
 08/12  11:55:00,20.474999999999999,65.58333333333333,141.75,753.3333333333333 
 08/12  12:00:00,20.7,65.0,142.5,762.0 
 08/12  12:05:00,20.958333333333333,64.25,143.25,770.6666666666667 
 08/12  12:10:00,21.21666666666667,63.5,144.0,779.3333333333334 
 08/12  12:15:00,21.474999999999999,62.75,144.75,788.0 
 08/12  12:20:00,21.733333333333336,62.0,145.5,796.6666666666666 
 08/12  12:25:00,21.991666666666668,61.25,146.25,805.3333333333334 
 08/12  12:30:00,22.25,60.5,147.0,814.0 
 08/12  12:35:00,22.508333333333334,59.75,148.0,818.8333333333334 
 08/12  12:40:00,22.766666666666667,59.0,149.0,823.6666666666667 
 08/12  12:45:00,23.025000000000003,58.25,150.0,828.5 
 08/12  12:50:00,23.283333333333336,57.5,151.0,833.3333333333334 
 08/12  12:55:00,23.541666666666669,56.75,152.0,838.1666666666667 
 08/12  13:00:00,23.8,56.0,153.0,843.0 
 08/12  13:05:00,24.05,55.49999999999999,154.0,847.8333333333333 
 08/12  13:10:00,24.300000000000006,55.0,155.0,852.6666666666666 
 08/12  13:15:00,24.55,54.5,156.0,857.5 
 08/12  13:20:00,24.800000000000006,54.0,157.0,862.3333333333334 
 08/12  13:25:00,25.05,53.5,158.0,867.1666666666666 
 08/12  13:30:00,25.3,53.0,159.0,872.0 
 08/12  13:35:00,25.55,52.5,159.25,872.0833333333333 
 08/12  13:40:00,25.8,52.0,159.5,872.1666666666667 
 08/12  13:45:00,26.05,51.5,159.75,872.25 
 08/12  13:50:00,26.3,51.0,160.0,872.3333333333333 
 08/12  13:55:00,26.55,50.5,160.25,872.4166666666666 
 08/12  14:00:00,26.8,50.0,160.5,872.5 
 08/12  14:05:00,27.008333333333334,49.416666666666667,160.75,872.5833333333334 
 08/12  14:10:00,27.21666666666667,48.833333333333339,161.0,872.6666666666667 
 08/12  14:15:00,27.425,48.25,161.25,872.75 
 08/12  14:20:00,27.633333333333338,47.66666666666667,161.5,872.8333333333333 
 08/12  14:25:00,27.841666666666666,47.08333333333333,161.75,872.9166666666667 
 08/12  14:30:00,28.05,46.5,162.0,873.0 
 08/12  14:35:00,28.258333333333334,45.91666666666667,162.0,868.5833333333334 
 08/12  14:40:00,28.46666666666667,45.33333333333333,162.0,864.1666666666666 
 08/12  14:45:00,28.675,44.75,162.0,859.75 
 08/12  14:50:00,28.883333333333334,44.16666666666667,162.0,855.3333333333334 
 08/12  14:55:00,29.09166666666667,43.583333333333339,162.0,850.9166666666667 
 08/12  15:00:00,29.3,43.0,162.0,846.5 
 08/12  15:05:00,29.5,42.416666666666667,162.0,842.0833333333333 
 08/12  15:10:00,29.700000000000004,41.833333333333339,162.0,837.6666666666667 
 08/12  15:15:00,29.900000000000003,41.25,162.0,833.25 
 08/12  15:20:00,30.1,40.66666666666667,162.0,828.8333333333334 
 08/12  15:25:00,30.299999999999998,40.08333333333333,162.0,824.4166666666666 
 08/12  15:30:00,30.5,39.5,162.0,820.0 
 08/12  15:35:00,30.7,38.916666666666667,160.91666666666669,811.0833333333334 
 08/12  15:40:00,30.9,38.333333333333339,159.83333333333332,802.1666666666666 
 08/12  15:45:00,31.099999999999999,37.75,158.75,793.25 
 08/12  15:50:00,31.3,37.166666666666667,157.66666666666669,784.3333333333334 
 08/12  15:55:00,31.499999999999998,36.583333333333339,156.58333333333332,775.4166666666667 
 08/12  16:00:00,31.7,36.0,155.5,766.5 
 08/12  16:05:00,31.891666666666663,35.666666666666667,154.41666666666669,757.5833333333333 
 08/12  16:10:00,32.083333333333339,35.333333333333339,153.33333333333332,748.6666666666666 
 08/12  16:15:00,32.275,35.0,152.25,739.75 
 08/12  16:20:00,32.46666666666667,34.66666666666667,151.16666666666667,730.8333333333334 
 08/12  16:25:00,32.65833333333333,34.33333333333333,150.08333333333332,721.9166666666666 
 08/12  16:30:00,32.85,34.0,149.0,713.0 
 08/12  16:35:00,33.04166666666667,33.666666666666667,146.08333333333332,700.25 
